crop_name,state_code,harvest_year,grid_cells,days_in_window,precipitation_mm,temp_mean_c,temp_max_c,dry_days,growing_degree_days,normal_precipitation_mm,precipitation_anomaly_mm,precipitation_anomaly_z,normal_temp_mean_c,temp_anomaly_c,temp_anomaly_z,normal_dry_days,dry_days_anomaly,dry_days_anomaly_z,max_dry_spell_days,max_dry_spell_worst_cell,normal_max_dry_spell_days,dry_spell_anomaly_days,yield_kg_ha,planted_area_ha,production_t,yield_trend_kg_ha,yield_residual_kg_ha,yield_residual_pct
MILHO 2A SAFRA,BA,1992,6,153,128.527146,22.514608,32.25,125.084612,1971.540466,286.92541,-158.398264,-1.257794,23.588,-1.073392,-1.068765,112.8361,12.248512,0.941961,87.945666,93,69.052602,18.893065,300.0,295000.0,88500.0,111.800432,188.199568,1.683353
MILHO 2A SAFRA,BA,1993,6,153,140.255175,23.09088,34.18,123.650495,2068.267908,286.92541,-146.670235,-1.164665,23.588,-0.497121,-0.494978,112.8361,10.814395,0.831671,72.913566,87,69.052602,3.860964,150.0,90000.0,13500.0,197.052357,-47.052357,-0.238781
MILHO 2A SAFRA,BA,1994,6,153,369.458165,22.722813,32.69,108.297465,2006.058453,286.92541,82.532754,0.655368,23.588,-0.865187,-0.861458,112.8361,-4.538635,-0.34904,43.850249,64,69.052602,-25.202353,831.66,109300.0,90900.0,282.304282,549.355718,1.94597
MILHO 2A SAFRA,BA,1995,6,153,469.918056,22.648233,32.43,78.247274,1994.005703,286.92541,182.992646,1.453091,23.588,-0.939767,-0.935716,112.8361,-34.588826,-2.660023,53.03545,67,69.052602,-16.017152,829.91,214000.0,177600.0,367.556208,462.353792,1.257913
MILHO 2A SAFRA,BA,1996,6,153,281.525904,23.224344,34.67,97.902347,2086.897853,286.92541,-5.399506,-0.042876,23.588,-0.363656,-0.362088,112.8361,-14.933753,-1.148467,67.544955,70,69.052602,-1.507647,1119.16,214000.0,239500.0,452.808133,666.351867,1.471599
MILHO 2A SAFRA,BA,1997,6,153,550.533173,21.356304,30.4,96.656759,1807.055043,286.92541,263.607762,2.093231,23.588,-2.231696,-2.222076,112.8361,-16.179341,-1.244258,51.556301,53,69.052602,-17.496301,760.0,310000.0,235600.0,538.060058,221.939942,0.412482
MILHO 2A SAFRA,BA,1998,6,153,129.105065,25.228465,37.67,123.507826,2399.555674,286.92541,-157.820345,-1.253205,23.588,1.640465,1.633393,112.8361,10.671726,0.8207,82.393696,86,69.052602,13.341094,612.9,207700.0,127300.0,623.311983,-10.411983,-0.016704
MILHO 2A SAFRA,BA,1999,6,153,185.044674,24.045894,34.39,123.2864,2215.412912,286.92541,-101.880736,-0.809005,23.588,0.457894,0.45592,112.8361,10.450301,0.803671,78.387408,83,69.052602,9.334806,799.94,319900.0,255900.0,708.563908,91.376092,0.12896
MILHO 2A SAFRA,BA,2000,6,153,254.356592,22.750921,34.02,114.580161,2004.768488,286.92541,-32.568818,-0.258619,23.588,-0.83708,-0.833471,112.8361,1.744061,0.134125,86.079499,99,69.052602,17.026897,840.08,303900.0,255300.0,793.815833,46.264167,0.058281
MILHO 2A SAFRA,BA,2001,6,153,272.298376,23.727634,35.2,114.280188,2158.253024,286.92541,-14.627034,-0.116149,23.588,0.139634,0.139032,112.8361,1.444088,0.111056,64.298787,77,69.052602,-4.753815,429.95,280500.0,120600.0,879.067759,-449.117759,-0.510902
MILHO 2A SAFRA,BA,2002,6,153,187.357523,24.295902,36.54,122.679721,2252.2477,286.92541,-99.567887,-0.790639,23.588,0.707901,0.70485,112.8361,9.843621,0.757015,62.804151,69,69.052602,-6.248451,819.9,322600.0,264500.0,964.319684,-144.419684,-0.149763
MILHO 2A SAFRA,BA,2003,6,153,294.297781,23.386017,34.2,104.121388,2122.460651,286.92541,7.37237,0.058542,23.588,-0.201983,-0.201112,112.8361,-8.714712,-0.670197,64.075753,65,69.052602,-4.976849,799.87,317800.0,254200.0,1049.571609,-249.701609,-0.237908
MILHO 2A SAFRA,BA,2004,6,153,334.930093,22.2654,32.86,111.306304,1945.604091,286.92541,48.004683,0.381191,23.588,-1.322601,-1.3169,112.8361,-1.529796,-0.117648,77.143804,95,69.052602,8.091203,734.09,298600.0,219200.0,1134.823534,-400.733534,-0.353124
MILHO 2A SAFRA,BA,2005,6,153,351.185474,23.250187,33.25,105.120281,2090.891499,286.92541,64.260064,0.51027,23.588,-0.337814,-0.336357,112.8361,-7.715819,-0.593378,66.663866,67,69.052602,-2.388735,1079.91,386700.0,417600.0,1220.075459,-140.165459,-0.114883
MILHO 2A SAFRA,BA,2006,6,153,586.816925,21.904761,34.33,99.662769,1886.0773,286.92541,299.891514,2.38135,23.588,-1.683239,-1.675983,112.8361,-13.173331,-1.013083,76.0,76,69.052602,6.947398,1235.11,382800.0,472800.0,1305.327384,-70.217384,-0.053793
MILHO 2A SAFRA,BA,2007,6,153,155.146585,23.943284,34.88,132.862845,2202.490755,286.92541,-131.778825,-1.046417,23.588,0.355284,0.353752,112.8361,20.026745,1.540139,67.255862,104,69.052602,-1.79674,1244.96,386600.0,481300.0,1390.57931,-145.61931,-0.104718
MILHO 2A SAFRA,BA,2008,6,153,351.644776,22.967809,32.9,105.269087,2052.029742,286.92541,64.719365,0.513917,23.588,-0.620191,-0.617518,112.8361,-7.567013,-0.581934,72.936394,92,69.052602,3.883792,1414.88,353600.0,500300.0,1475.831235,-60.951235,-0.0413
MILHO 2A SAFRA,BA,2009,6,153,448.616552,22.98344,35.93,95.30852,2041.26528,286.92541,161.691141,1.283942,23.588,-0.60456,-0.601954,112.8361,-17.52758,-1.347943,57.663866,58,69.052602,-11.388735,1509.97,305900.0,461900.0,1561.08316,-51.11316,-0.032742
MILHO 2A SAFRA,BA,2010,6,153,284.915239,23.861826,35.77,116.826203,2192.106972,286.92541,-2.010171,-0.015962,23.588,0.273825,0.272645,112.8361,3.990103,0.306855,69.252173,81,69.052602,0.199571,1852.11,355000.0,657500.0,1646.335085,205.774915,0.12499
MILHO 2A SAFRA,BA,2011,6,153,242.817298,23.455467,33.87,113.521106,2130.683636,286.92541,-44.108112,-0.350249,23.588,-0.132533,-0.131962,112.8361,0.685006,0.05268,72.0,72,69.052602,2.947398,1029.05,364900.0,375500.0,1731.58701,-702.53701,-0.405719
MILHO 2A SAFRA,BA,2012,6,153,136.75774,25.083241,36.45,129.327813,2368.265779,286.92541,-150.167671,-1.192437,23.588,1.495241,1.488796,112.8361,16.491713,1.26828,64.018112,65,69.052602,-5.03449,1250.28,176200.0,220300.0,1816.838935,-566.558935,-0.311838
MILHO 2A SAFRA,BA,2013,6,153,297.772683,24.781383,37.56,115.20854,2312.135829,286.92541,10.847273,0.086135,23.588,1.193383,1.188238,112.8361,2.37244,0.18245,59.433513,63,69.052602,-9.619089,2070.84,241400.0,499900.0,1902.090861,168.749139,0.088718
MILHO 2A SAFRA,BA,2014,6,153,268.207468,24.415523,34.69,108.531656,2267.456721,286.92541,-18.717942,-0.148634,23.588,0.827523,0.823956,112.8361,-4.304444,-0.331029,60.676501,66,69.052602,-8.3761,2629.85,268000.0,704800.0,1987.342786,642.507214,0.3233
MILHO 2A SAFRA,BA,2015,6,153,345.517036,24.048142,34.5,104.047008,2209.74398,286.92541,58.591625,0.465259,23.588,0.460142,0.458158,112.8361,-8.789092,-0.675917,86.35815,91,69.052602,17.305548,1811.88,252500.0,457500.0,2072.594711,-260.714711,-0.125791
MILHO 2A SAFRA,BA,2016,6,153,78.836459,25.607441,36.55,140.186477,2446.528711,286.92541,-208.088951,-1.652373,23.588,2.019441,2.010736,112.8361,27.350377,2.103356,69.089088,112,69.052602,0.036486,1988.18,245400.0,487900.0,2157.846636,-169.666636,-0.078628
MILHO 2A SAFRA,BA,2017,6,153,206.73424,24.518072,36.0,124.763438,2281.591092,286.92541,-80.19117,-0.636774,23.588,0.930072,0.926063,112.8361,11.927338,0.917261,72.901823,74,69.052602,3.849221,1918.14,265100.0,508500.0,2243.098561,-324.958561,-0.14487
MILHO 2A SAFRA,BA,2018,6,153,222.733294,24.082203,34.59,119.993391,2222.457783,286.92541,-64.192116,-0.509731,23.588,0.494203,0.492073,112.8361,7.157291,0.550425,91.29748,108,69.052602,22.244878,874.84,230900.0,202000.0,2328.350486,-1453.510486,-0.624266
MILHO 2A SAFRA,BA,2019,6,153,377.939343,24.313807,35.5,110.224177,2252.534113,286.92541,91.013932,0.722715,23.588,0.725806,0.722678,112.8361,-2.611923,-0.200868,67.929524,75,69.052602,-1.123077,1177.49,231000.0,272000.0,2413.602412,-1236.112412,-0.512144
MILHO 2A SAFRA,BA,2020,6,153,367.588062,23.578007,34.18,107.792645,2153.132361,286.92541,80.662652,0.640518,23.588,-0.009993,-0.00995,112.8361,-5.043454,-0.387862,57.019812,66,69.052602,-12.032789,,,,2498.854337,,
MILHO 2A SAFRA,BA,2021,6,153,194.948405,24.455012,38.02,121.486577,2272.778995,286.92541,-91.977005,-0.730362,23.588,0.867012,0.863275,112.8361,8.650477,0.665257,39.208764,60,69.052602,-29.843838,,,,2584.106262,,
MILHO 2A SAFRA,BA,2022,6,153,151.317452,22.973955,34.68,122.765955,2057.221962,286.92541,-135.607958,-1.076823,23.588,-0.614045,-0.611398,112.8361,9.929855,0.763647,39.185931,52,69.052602,-29.866671,3000.0,60000.0,180000.0,2669.358187,330.641813,0.123866
MILHO 2A SAFRA,BA,2023,6,153,173.220885,24.427904,35.75,121.855006,2270.501868,286.92541,-113.704526,-0.902894,23.588,0.839904,0.836284,112.8361,9.018907,0.693591,63.563338,78,69.052602,-5.489263,3180.0,40000.0,127200.0,2754.610112,425.389888,0.154428
MILHO 2A SAFRA,BA,2024,6,153,151.025136,25.54021,38.04,128.499905,2447.576818,286.92541,-135.900274,-1.079144,23.588,1.95221,1.943795,112.8361,15.663805,1.204611,82.927033,110,69.052602,13.874432,3460.0,30000.0,103800.0,2839.862037,620.137963,0.218369
MILHO 2A SAFRA,BA,2025,6,153,199.709948,25.380186,39.1,120.519268,2412.764408,286.92541,-87.215463,-0.692552,23.588,1.792186,1.78446,112.8361,7.683168,0.590867,51.0,51,69.052602,-18.052602,3900.0,50000.0,195000.0,2925.113963,974.886037,0.333281
MILHO 2A SAFRA,BA,2026,6,150,168.205854,25.362102,35.71,118.382696,2366.027763,286.92541,-118.719556,-0.942717,23.588,1.774102,1.766455,112.8361,5.546596,0.426556,76.4475,93,69.052602,7.394898,3900.0,50000.0,195000.0,3010.365888,889.634112,0.295524
MILHO 2A SAFRA,GO,1992,33,182,623.053198,21.242612,33.61,96.019438,2135.842455,543.051301,80.001897,0.875166,21.70058,-0.457968,-0.868945,112.043418,-16.023979,-1.617994,66.844772,86,49.728702,17.116069,2783.33,12000.0,33400.0,2323.377905,459.952095,0.197967
MILHO 2A SAFRA,GO,1993,33,181,571.21614,21.19549,35.7,104.604698,2110.348671,543.051301,28.164839,0.308104,21.70058,-0.50509,-0.958353,112.043418,-7.438719,-0.751112,52.23279,56,49.728702,2.504088,1575.96,44100.0,69500.0,2448.056448,-872.096448,-0.35624
MILHO 2A SAFRA,GO,1994,33,181,594.964751,21.272214,34.87,99.382789,2119.973951,543.051301,51.913449,0.567898,21.70058,-0.428366,-0.812777,112.043418,-12.660628,-1.278386,26.796425,38,49.728702,-22.932277,2394.81,135000.0,323300.0,2572.734992,-177.924992,-0.069158
MILHO 2A SAFRA,GO,1995,33,181,640.909928,21.467646,34.05,99.106281,2165.909624,543.051301,97.858627,1.070506,21.70058,-0.232934,-0.441967,112.043418,-12.937137,-1.306306,45.277264,79,49.728702,-4.451439,2500.58,86500.0,216300.0,2697.413535,-196.833535,-0.072971
MILHO 2A SAFRA,GO,1996,33,182,573.280234,21.664016,35.65,107.249514,2215.350086,543.051301,30.228932,0.330684,21.70058,-0.036564,-0.069375,112.043418,-4.793904,-0.484056,42.690569,70,49.728702,-7.038133,2500.0,129800.0,324500.0,2822.092078,-322.092078,-0.114132
MILHO 2A SAFRA,GO,1997,33,181,667.395375,20.663981,34.4,101.334906,2019.55098,543.051301,124.344074,1.360239,21.70058,-1.036599,-1.966833,112.043418,-10.708512,-1.081274,36.925087,48,49.728702,-12.803615,3100.14,207700.0,643900.0,2946.770622,153.369378,0.052047
MILHO 2A SAFRA,GO,1998,33,181,537.823817,22.508457,36.32,108.761284,2359.022555,543.051301,-5.227485,-0.057185,21.70058,0.807877,1.532859,112.043418,-3.282133,-0.331408,49.914011,62,49.728702,0.185309,3199.9,205600.0,657900.0,3071.449165,128.450835,0.041821
MILHO 2A SAFRA,GO,1999,33,181,477.763795,21.898531,35.37,115.959544,2240.840816,543.051301,-65.287506,-0.714201,21.70058,0.197951,0.37559,112.043418,3.916126,0.395424,47.219883,82,49.728702,-2.508819,2400.17,236400.0,567400.0,3196.127709,-795.957709,-0.249038
MILHO 2A SAFRA,GO,2000,33,182,629.999579,20.942241,34.59,111.018187,2075.767014,543.051301,86.948277,0.951155,21.70058,-0.758339,-1.438865,112.043418,-1.025231,-0.103521,80.082491,98,49.728702,30.353789,2600.08,264800.0,688500.0,3320.806252,-720.726252,-0.217034
MILHO 2A SAFRA,GO,2001,33,181,484.803433,21.929192,36.22,111.507617,2241.596169,543.051301,-58.247868,-0.637192,21.70058,0.228612,0.433766,112.043418,-0.535801,-0.054102,45.399562,75,49.728702,-4.32914,3399.76,165600.0,563000.0,3445.484796,-45.724796,-0.013271
MILHO 2A SAFRA,GO,2002,33,181,555.288161,21.788893,36.12,116.226397,2217.556959,543.051301,12.23686,0.133863,21.70058,0.088313,0.167564,112.043418,4.182979,0.422369,59.255443,71,49.728702,9.526741,3620.0,265000.0,959300.0,3570.163339,49.836661,0.013959
MILHO 2A SAFRA,GO,2003,33,181,613.081488,21.025528,34.31,108.206767,2074.424946,543.051301,70.030187,0.766082,21.70058,-0.675052,-1.280838,112.043418,-3.836651,-0.387399,62.506203,68,49.728702,12.7775,4200.0,238500.0,1001700.0,3694.841882,505.158118,0.13672
MILHO 2A SAFRA,GO,2004,33,182,725.694919,20.993685,34.46,100.012681,2086.743343,543.051301,182.643618,1.997996,21.70058,-0.706895,-1.341257,112.043418,-12.030737,-1.214783,41.481328,79,49.728702,-8.247374,4368.11,205100.0,895900.0,3819.520426,548.589574,0.143628
MILHO 2A SAFRA,GO,2005,33,181,446.508219,22.019091,37.09,126.317887,2265.720119,543.051301,-96.543082,-1.056115,21.70058,0.318511,0.604341,112.043418,14.27447,1.441341,40.501624,67,49.728702,-9.227079,3525.21,180500.0,636300.0,3944.198969,-418.988969,-0.106229
MILHO 2A SAFRA,GO,2006,33,181,570.829734,21.374265,36.52,108.87895,2146.537226,543.051301,27.778432,0.303877,21.70058,-0.326315,-0.619147,112.043418,-3.164467,-0.319527,47.295465,78,49.728702,-2.433237,4000.0,202200.0,808800.0,4068.877513,-68.877513,-0.016928
MILHO 2A SAFRA,GO,2007,33,181,471.068655,21.626474,35.42,128.700373,2186.520759,543.051301,-71.982646,-0.787441,21.70058,-0.074106,-0.140608,112.043418,16.656956,1.681908,37.220033,55,49.728702,-12.508669,3765.02,244700.0,921300.0,4193.556056,-428.536056,-0.102189
MILHO 2A SAFRA,GO,2008,33,182,685.128672,21.082406,35.07,101.175364,2099.682932,543.051301,142.07737,1.554229,21.70058,-0.618174,-1.172917,112.043418,-10.868053,-1.097383,49.073825,87,49.728702,-0.654877,4670.11,271300.0,1267000.0,4318.234599,351.875401,0.081486
MILHO 2A SAFRA,GO,2009,33,181,455.052524,21.865545,35.58,114.890032,2237.670851,543.051301,-87.998778,-0.962646,21.70058,0.164965,0.313003,112.043418,2.846614,0.287432,24.328739,60,49.728702,-25.399964,4568.93,371400.0,1696900.0,4442.913143,126.016857,0.028364
MILHO 2A SAFRA,GO,2010,33,181,458.94774,21.894118,35.18,126.964256,2247.637891,543.051301,-84.103561,-0.920035,21.70058,0.193538,0.367218,112.043418,14.920838,1.506607,39.815788,67,49.728702,-9.912914,4950.1,434900.0,2152800.0,4567.591686,382.508314,0.083744
MILHO 2A SAFRA,GO,2011,33,181,605.070781,21.192113,34.49,115.801501,2113.233503,543.051301,62.019479,0.678451,21.70058,-0.508467,-0.964761,112.043418,3.758083,0.379466,52.570963,73,49.728702,2.84226,5399.96,539300.0,2912200.0,4692.27023,707.68977,0.15082
MILHO 2A SAFRA,GO,2012,33,182,519.528666,21.728057,35.68,111.044626,2214.511565,543.051301,-23.522635,-0.257322,21.70058,0.027477,0.052134,112.043418,-0.998792,-0.100851,31.1855,61,49.728702,-18.543203,6043.05,694600.0,4197500.0,4816.948773,1226.101227,0.254539
MILHO 2A SAFRA,GO,2013,33,181,441.207282,22.005918,35.67,120.725207,2267.031698,543.051301,-101.844019,-1.114104,21.70058,0.305338,0.579345,112.043418,8.68179,0.876629,48.043756,59,49.728702,-1.684946,5743.98,838600.0,4816900.0,4941.627317,802.352683,0.162366
MILHO 2A SAFRA,GO,2014,33,181,513.783576,22.200538,37.16,111.792046,2299.975968,543.051301,-29.267726,-0.320169,21.70058,0.499958,0.948617,112.043418,-0.251371,-0.025382,53.231291,88,49.728702,3.502589,6130.0,952300.0,5837600.0,5066.30586,1063.69414,0.209955
MILHO 2A SAFRA,GO,2015,33,181,652.202585,21.956388,36.57,98.470799,2253.430646,543.051301,109.151284,1.19404,21.70058,0.255808,0.485368,112.043418,-13.572619,-1.370472,38.344202,84,49.728702,-11.3845,6577.99,1112300.0,7316700.0,5190.984403,1387.005597,0.267195
MILHO 2A SAFRA,GO,2016,33,182,370.808933,22.755062,36.97,130.711022,2412.485939,543.051301,-172.242368,-1.884213,21.70058,1.054482,2.000764,112.043418,18.667604,1.88493,61.19594,95,49.728702,11.467237,3536.99,1274700.0,4508600.0,5315.662947,-1778.672947,-0.33461
MILHO 2A SAFRA,GO,2017,33,181,476.960373,22.16749,37.26,116.369859,2297.412619,543.051301,-66.090929,-0.722989,21.70058,0.46691,0.88591,112.043418,4.326442,0.436855,65.091762,72,49.728702,15.36306,6000.0,1260700.0,7564200.0,5440.34149,559.65851,0.102872
MILHO 2A SAFRA,GO,2018,33,181,381.086424,22.158005,35.98,128.117706,2291.097424,543.051301,-161.964878,-1.771785,21.70058,0.457425,0.867913,112.043418,16.074289,1.623074,68.07523,73,49.728702,18.346528,5200.02,1230400.0,6398100.0,5565.020034,-365.000034,-0.065588
MILHO 2A SAFRA,GO,2019,33,181,541.948846,22.410123,37.72,113.073524,2331.147698,543.051301,-1.102455,-0.01206,21.70058,0.709544,1.346282,112.043418,1.030106,0.104013,72.026634,76,49.728702,22.297932,6720.25,1412000.0,9489000.0,5689.698577,1030.551423,0.181126
MILHO 2A SAFRA,GO,2020,33,182,463.079914,22.28874,35.15,116.835857,2339.256292,543.051301,-79.971387,-0.874832,21.70058,0.58816,1.11597,112.043418,4.792439,0.483908,57.505784,85,49.728702,7.777082,6363.53,1634000.0,10398000.0,5814.37712,549.15288,0.094447
MILHO 2A SAFRA,GO,2021,33,181,386.140432,22.539099,38.04,125.623045,2376.827413,543.051301,-156.91087,-1.716497,21.70058,0.838519,1.590998,112.043418,13.579628,1.37118,45.650725,95,49.728702,-4.077978,4098.97,1657000.0,6792000.0,5939.055664,-1840.085664,-0.309828
MILHO 2A SAFRA,GO,2022,33,181,391.25269,22.057878,35.17,123.012845,2272.771832,543.051301,-151.798612,-1.660573,21.70058,0.357298,0.677934,112.043418,10.969427,1.107619,53.847294,99,49.728702,4.118592,4547.01,1740000.0,7911800.0,6063.734207,-1516.724207,-0.25013
MILHO 2A SAFRA,GO,2023,33,181,345.211506,22.385126,35.51,115.038615,2344.343961,543.051301,-197.839795,-2.164232,21.70058,0.684546,1.298852,112.043418,2.995197,0.302435,45.701678,91,49.728702,-4.027025,6381.98,1736500.0,11082300.0,6188.412751,193.567249,0.031279
MILHO 2A SAFRA,GO,2024,33,182,355.816685,24.267842,39.25,123.045042,2698.031673,543.051301,-187.234616,-2.048218,21.70058,2.567262,4.8711,112.043418,11.001624,1.110871,99.566057,110,49.728702,49.837355,6229.03,1592400.0,9919100.0,6313.091294,-84.061294,-0.013315
MILHO 2A SAFRA,GO,2025,33,181,281.50207,23.722148,39.34,125.476895,2582.014896,543.051301,-261.549231,-2.861169,21.70058,2.021568,3.835705,112.043418,13.433477,1.356423,41.457318,63,49.728702,-8.271385,6986.98,1820100.0,12717000.0,6437.769838,549.210162,0.085311
MILHO 2A SAFRA,GO,2026,33,178,299.159699,23.850931,37.23,121.320791,2562.876765,543.051301,-243.891603,-2.668007,21.70058,2.150351,4.080058,112.043418,9.277373,0.936767,39.068935,92,49.728702,-10.659767,5420.01,1750900.0,9489900.0,6562.448381,-1142.438381,-0.174087
MILHO 2A SAFRA,MG,1992,49,153,310.387361,19.955251,33.09,101.553971,1594.717631,293.541255,16.846106,0.235392,20.649671,-0.69442,-1.02176,111.31699,-9.763019,-1.300086,54.346625,91,47.049838,7.296787,,,,2133.046971,,
MILHO 2A SAFRA,MG,1993,49,153,253.078481,20.002326,34.49,108.272408,1599.75528,293.541255,-40.462774,-0.56539,20.649671,-0.647345,-0.952494,111.31699,-3.044583,-0.40543,46.909266,75,47.049838,-0.140572,,,,2249.14263,,
MILHO 2A SAFRA,MG,1994,49,153,403.29533,19.931677,33.0,101.360023,1592.739765,293.541255,109.754076,1.533605,20.649671,-0.717995,-1.056448,111.31699,-9.956967,-1.325913,29.545282,64,47.049838,-17.504557,,,,2365.23829,,
MILHO 2A SAFRA,MG,1995,49,153,302.062772,20.550702,35.45,104.693995,1687.870394,293.541255,8.521518,0.119072,20.649671,-0.098969,-0.145622,111.31699,-6.622996,-0.881947,45.992279,81,47.049838,-1.057559,,,,2481.33395,,
MILHO 2A SAFRA,MG,1996,49,153,298.614452,20.562922,36.8,108.82561,1695.69474,293.541255,5.073197,0.070888,20.649671,-0.086749,-0.127641,111.31699,-2.491381,-0.331763,44.733165,70,47.049838,-2.316674,,,,2597.429609,,
MILHO 2A SAFRA,MG,1997,49,153,394.753852,19.352377,31.8,104.405579,1505.67453,293.541255,101.212597,1.414254,20.649671,-1.297294,-1.908821,111.31699,-6.911411,-0.920354,42.578916,47,47.049838,-4.470922,1620.25,7900.0,12800.0,2713.525269,-1093.275269,-0.402899
MILHO 2A SAFRA,MG,1998,49,153,257.105436,21.131946,38.22,116.112643,1777.670137,293.541255,-36.435819,-0.509121,20.649671,0.482275,0.709612,111.31699,4.795653,0.63861,56.477422,92,47.049838,9.427584,2274.34,33900.0,77100.0,2829.620928,-555.280928,-0.196239
MILHO 2A SAFRA,MG,1999,49,153,261.598575,20.580204,34.11,116.005266,1693.065049,293.541255,-31.942679,-0.446338,20.649671,-0.069468,-0.102214,111.31699,4.688276,0.624311,48.599512,83,47.049838,1.549673,1740.48,42000.0,73100.0,2945.716588,-1205.236588,-0.409149
MILHO 2A SAFRA,MG,2000,49,153,297.142847,19.736794,34.18,117.938939,1564.7217,293.541255,3.601592,0.050325,20.649671,-0.912877,-1.343195,111.31699,6.621949,0.881808,68.203676,101,47.049838,21.153838,1000.0,63000.0,63000.0,3061.812248,-2061.812248,-0.673396
MILHO 2A SAFRA,MG,2001,49,153,273.716107,21.466968,36.9,114.755746,1831.719978,293.541255,-19.825147,-0.277019,20.649671,0.817296,1.202558,111.31699,3.438756,0.45792,49.134275,65,47.049838,2.084437,3000.0,24900.0,74700.0,3177.907907,-177.907907,-0.055983
MILHO 2A SAFRA,MG,2002,49,153,175.343017,21.10754,35.27,121.881172,1773.34784,293.541255,-118.198238,-1.651596,20.649671,0.457868,0.673701,111.31699,10.564182,1.406773,52.768779,69,47.049838,5.718941,3500.0,37400.0,130900.0,3294.003567,205.996433,0.062537
MILHO 2A SAFRA,MG,2003,49,153,336.043958,19.957927,33.93,108.378707,1592.497327,293.541255,42.502703,0.593895,20.649671,-0.691745,-1.017823,111.31699,-2.938283,-0.391275,50.017286,68,47.049838,2.967447,4099.32,29200.0,119700.0,3410.099227,689.220773,0.202112
MILHO 2A SAFRA,MG,2004,49,153,361.044308,19.581272,31.44,101.215912,1533.863073,293.541255,67.503053,0.943227,20.649671,-1.068399,-1.572028,111.31699,-10.101078,-1.345104,38.26748,73,47.049838,-8.782358,3761.54,26000.0,97800.0,3526.194886,235.345114,0.066742
MILHO 2A SAFRA,MG,2005,49,153,299.504985,20.729945,35.81,114.756406,1723.257605,293.541255,5.963731,0.083332,20.649671,0.080274,0.118114,111.31699,3.439416,0.458008,35.13815,67,47.049838,-11.911688,4000.0,26000.0,104000.0,3642.290546,357.709454,0.09821
MILHO 2A SAFRA,MG,2006,49,153,324.382189,20.114727,35.14,107.652415,1618.019688,293.541255,30.840934,0.430943,20.649671,-0.534944,-0.78711,111.31699,-3.664575,-0.487991,42.885336,81,47.049838,-4.164502,3838.06,24700.0,94800.0,3758.386205,79.673795,0.021199
MILHO 2A SAFRA,MG,2007,49,153,151.376066,20.798415,34.74,126.064306,1726.272205,293.541255,-142.165189,-1.986489,20.649671,0.148744,0.218859,111.31699,14.747316,1.963817,45.874359,88,47.049838,-1.17548,3280.94,29900.0,98100.0,3874.481865,-593.541865,-0.153193
MILHO 2A SAFRA,MG,2008,49,153,381.303548,20.111934,34.8,103.183913,1617.185119,293.541255,87.762293,1.226311,20.649671,-0.537737,-0.791219,111.31699,-8.133077,-1.083036,43.114052,96,47.049838,-3.935786,5448.36,39700.0,216300.0,3990.577525,1457.782475,0.365306
MILHO 2A SAFRA,MG,2009,49,153,335.929635,20.539919,37.33,103.649278,1677.567334,293.541255,42.38838,0.592297,20.649671,-0.109753,-0.161488,111.31699,-7.667712,-1.021066,23.38534,44,47.049838,-23.664498,5677.42,31000.0,176000.0,4106.673184,1570.746816,0.382486
MILHO 2A SAFRA,MG,2010,49,153,254.66964,20.768747,34.98,117.154906,1735.602485,293.541255,-38.871614,-0.543157,20.649671,0.119076,0.175206,111.31699,5.837916,0.777402,46.58584,72,47.049838,-0.463999,5970.8,27400.0,163600.0,4222.768844,1748.031156,0.413954
MILHO 2A SAFRA,MG,2011,49,153,475.675804,19.9926,33.78,112.72,1597.431138,293.541255,182.13455,2.544985,20.649671,-0.657071,-0.966805,111.31699,1.40301,0.186831,55.402525,95,47.049838,8.352687,5726.48,57400.0,328700.0,4338.864504,1387.615496,0.319811
MILHO 2A SAFRA,MG,2012,49,153,261.640571,20.866047,36.24,109.209063,1738.061906,293.541255,-31.900684,-0.445751,20.649671,0.216375,0.318372,111.31699,-2.107927,-0.280701,31.871019,72,47.049838,-15.178819,5548.25,94300.0,523200.0,4454.960163,1093.289837,0.24541
MILHO 2A SAFRA,MG,2013,49,153,350.483796,20.809543,36.05,106.782377,1729.13794,293.541255,56.942541,0.795664,20.649671,0.159871,0.235233,111.31699,-4.534613,-0.603849,45.735845,58,47.049838,-1.313993,5200.34,118800.0,617800.0,4571.055823,629.284177,0.137667
MILHO 2A SAFRA,MG,2014,49,153,260.540395,21.682383,34.74,111.245468,1869.599446,293.541255,-33.000859,-0.461124,20.649671,1.032712,1.519518,111.31699,-0.071522,-0.009524,46.942369,76,47.049838,-0.107469,5264.91,228000.0,1200400.0,4687.151482,577.758518,0.123264
MILHO 2A SAFRA,MG,2015,49,153,319.634596,21.329315,34.87,99.265488,1813.193175,293.541255,26.093341,0.364605,20.649671,0.679644,1.000018,111.31699,-12.051502,-1.604831,39.086431,81,47.049838,-7.963407,5505.09,255200.0,1404900.0,4803.247142,701.842858,0.146118
MILHO 2A SAFRA,MG,2016,49,153,217.413558,21.863087,37.48,123.299587,1898.330652,293.541255,-76.127696,-1.06374,20.649671,1.213416,1.785403,111.31699,11.982597,1.595655,57.704371,92,47.049838,10.654533,2604.9,367000.0,956000.0,4919.342802,-2314.442802,-0.470478
